,year,1100304,1700251,1700301,1700350,1700400,1700707,1701002,1701051,1701101,1701903,1702000,1702109,1702208,1702406,1702554,1702703,1702901,1703008,1703057,1703073,1703107,1703305,1703602,1703701,1703826,1703842,1703867,1703909,1704105,1704600,1705102,1705508,1705557,1705607,1706001,1706100,1706258,1706506,1707009,1707108,1707207,1707306,1707553,1707652,1707702,1708205,1708254,1708304,1709005,1709302,1709500,1709807,1710508,1710706,1710904,1711506,1711803,1711902,1711951,1712009,1712157,1712405,1712454,1712504,1712702,1712801,1713205,1713304,1713601,1713700,1713809,1714203,1714302,1714880,1715002,1715101,1715150,1715259,1715507,1715705,1715754,1716109,1716208,1716307,1716505,1716604,1716653,1716703,1717008,1717206,1717503,1717800,1717909,1718006,1718204,1718303,1718402,1718451,1718501,1718550,1718659,1718709,1718758,1718808,1718840,1718881,1718899,1718907,1719004,1720002,1720101,1720150,1720200,1720259,1720499,1720655,1720804,1720853,1720903,1720937,1720978,1721000,1721109,1721208,1721257,1721307,1722081,2100105,2100154,2100303,2100436,2100501,2100600,2100709,2100808,2100907,2100956,2101004,2101202,2101400,2101509,2101608,2101707,2101731,2101806,2101939,2102077,2102101,2102150,2102200,2102309,2102358,2102374,2102556,2102705,2102754,2102804,2103000,2103208,2103257,2103307,2103406,2103505,2103604,2103752,2103802,2103901,2104008,2104057,2104073,2104081,2104099,2104107,2104206,2104404,2104503,2104552,2104602,2104628,2104701,2104800,2105005,2105104,2105203,2105302,2105351,2105401,2105450,2105476,2105500,2105609,2105708,2105807,2105922,2105948,2105963,2105989,2106003,2106102,2106300,2106359,2106409,2106607,2106631,2106672,2106706,2106755,2107001,2107100,2107209,2107258,2107308,2107704,2107803,2107902,2108009,2108058,2108108,2108207,2108454,2108801,2108900,2109007,2109106,2109205,2109304,2109403,2109502,2109551,2109700,2109759,2110104,2110203,2110237,2110278,2110302,2110401,2110609,2110658,2110708,2110807,2110856,2110906,2111052,2111078,2111102,2111250,2111409,2111508,2111573,2111607,2111631,2111672,2111748,2111763,2111805,2111904,2111953,2112001,2112100,2112209,2112233,2112308,2112506,2112605,2112704,2200103,2200202,2200301,2200400,2200459,2200509,2200608,2200806,2200905,2201002,2201150,2201176,2201200,2201309,2201408,2201507,2201606,2201705,2201770,2201903,2201945,2201960,2202000,2202026,2202059,2202174,2202208,2202251,2202406,2202539,2202604,2202653,2202703,2202711,2202729,2202737,2202752,2202901,2203008,2203107,2203206,2203230,2203255,2203305,2203503,2203602,2203701,2203800,2203909,2204006,2204105,2204402,2204501,2204550,2204600,2204659,2204709,2204808,2205102,2205250,2205276,2205300,2205409,2205458,2205508,2205516,2205524,2205540,2205557,2205573,2205581,2205599,2205607,2205805,2205854,2205904,2206001,2206100,2206209,2206308,2206357,2206407,2206605,2206654,2206670,2206696,2206704,2206720,2206753,2206803,2206902,2206951,2207009,2207108,2207405,2207504,2207603,2207702,2207751,2207793,2207900,2208106,2208304,2208403,2208502,2208551,2208601,2208700,2208809,2208858,2208874,2208908,2209153,2209203,2209302,2209377,2209450,2209609,2209708,2209757,2209807,2209906,2209971,2210052,2210102,2210383,2210409,2210508,2210623,2210631,2210656,2210979,2211001,2211100,2211209,2211308,2211407,2901403,2902500,2903201,2903904,2904100,2904209,2904407,2905008,2905206,2906105,2907400,2908101,2908705,2909000,2909109,2909307,2909406,2909703,2910776,2911105,2911709,2913408,2917359,2917409,2918753,2919405,2919504,2919553,2919801,2920452,2921054,2921807,2922250,2923209,2923605,2923704,2924405,2924504,2924702,2926202,2926400,2928109,2928208,2928406,2928901,2930303,2930907,2931053,2931806,2932606,2933455,3100104,3100203,3100609,3100708,3100807,3101607,3101904,3102852,3103207,3103405,3103504,3103751,3103801,3103900,3104007,3104205,3104452,3104502,3104809,3105004,3105103,3105400,3106200,3106507,3106705,3107000,3107109,3107307,3107406,3107703,3108206,3108255,3108503,3108552,3108602,3109204,3109303,3109402,3109451,3109600,3109907,3110004,3111101,3111150,3111200,3111309,3111408,3111507,3111606,3111804,3112000,3112307,3112406,3112505,3112604,3112802,3113503,3114006,3114204,3114303,3114402,3114550,3115003,3115102,3115607,3115805,3116100,3116159,3116407,3116506,3116605,3116902,3117306,3117504,3117603,3117836,3117876,3118106,3118205,3118601,3118700,3118809,3118908,3119104,3119302,3119500,3119807,3119955,3120102,3120201,3120300,3120706,3120870,3120904,3121001,3121209,3121605,3122306,3122470,3123205,3123403,3123502,3123809,3124104,3124302,3124708,3124807,3125408,3125507,3125705,3126000,3126109,3126208,3126406,3126505,3126604,3126703,3127008,3127073,3127107,3127206,3127354,3127602,3127800,3127909,3128105,3128253,3128600,3128907,3129103,3129509,3129608,3129657,3129707,3130051,3130101,3130200,3130309,3130507,3130655,3130705,3131000,3131109,3131406,3131604,3131703,3132008,3132107,3132206,3132503,3132800,3132909,3133402,3133501,3133758,3133808,3134202,3134400,3134608,3135100,3135209,3135308,3135357,3135456,3135605,3135704,3136306,3136405,3136520,3136579,3136603,3136652,3136801,3137106,3137205,3137304,3137502,3137536,3137601,3138104,3138302,3138351,3138625,3138658,3138682,3138807,3139300,3139706,3140506,3140704,3141009,3141108,3141207,3141306,3141801,3142007,3142254,3142403,3142502,3142700,3142809,3142908,3143104,3143203,3143302,3143450,3143500,3143609,3143708,3144375,3144607,3144656,3145000,3145208,3145307,3145372,3145455,3145802,3146255,3146404,3146503,3146909,3147006,3147105,3147402,3147907,3147956,3148004,3148103,3149150,3149200,3149309,3149606,3149705,3149804,3150505,3150570,3150703,3151206,3151404,3151503,3151602,3152006,3152131,3152204,3152808,3152907,3153004,3153202,3153301,3153400,3153608,3153707,3154457,3154507,3154606,3155504,3155603,3156007,3156403,3156502,3156700,3156908,3157005,3157377,3157609,3157708,3157807,3158003,3158300,3158508,3159001,3159704,3159803,3160207,3160405,3160454,3160603,3161106,3161205,3161304,3161700,3161809,3161908,3162104,3162203,3162252,3162401,3162450,3162658,3162708,3162922,3162948,3162955,3163102,3164209,3164308,3164605,3164704,3164803,3165107,3165552,3165909,3166501,3166600,3166808,3166956,3167103,3167202,3168002,3168101,3168200,3168309,3168903,3169356,3169406,3169604,3169703,3170008,3170107,3170206,3170404,3170438,3170479,3170529,3170602,3170651,3170750,3170800,3170909,3171006,3171071,3171105,3171204,3171600,3500303,3500550,3500600,3500709,3500758,3500907,3501004,3501202,3501509,3501707,3501806,3502002,3502200,3502309,3502408,3503000,3503109,3503208,3503307,3503406,3503604,3504008,3504305,3504503,3505203,3505500,3505906,3506003,3506102,3506706,3506805,3506904,3507159,3507209,3507456,3507506,3507803,3507902,3508009,3508207,3508306,3509403,3509452,3509809,3510005,3510203,3510708,3510807,3510906,3511409,3511706,3512001,3512100,3512209,3512308,3512605,3512704,3512902,3513108,3513207,3513702,3514106,3514304,3514502,3514700,3515152,3515194,3515301,3515657,3516200,3516606,3516853,3517406,3517703,3517901,3518503,3518602,3518859,3519105,3519253,3519303,3519501,3519600,3519808,3519907,3520103,3520442,3520608,3521101,3521705,3521804,3522000,3522307,3522406,3522802,3523206,3523503,3523602,3523701,3524105,3524204,3524303,3525102,3525300,3525409,3525607,3526704,3526803,3527504,3527603,3527801,3527900,3528007,3528205,3528601,3528809,3529005,3529203,3529302,3529708,3529807,3530003,3530201,3530508,3530706,3530805,3531506,3531902,3532058,3532157,3532207,3532827,3532900,3533007,3533601,3533700,3533809,3533908,3534203,3534302,3534500,3535002,3535309,3535507,3535804,3536109,3536257,3536307,3536570,3536604,3536703,3536901,3537008,3538709,3538808,3539202,3539301,3539400,3539509,3539707,3540309,3540507,3540705,3540903,3541059,3541208,3541703,3542206,3542404,3542503,3542701,3542909,3543006,3543105,3543204,3543402,3543600,3543709,3543907,3544202,3544509,3544905,3545506,3546108,3546207,3546256,3546306,3546405,3546900,3547007,3547502,3547601,3547908,3548906,3549409,3549508,3550100,3550407,3550506,3550902,3551108,3551405,3551504,3552700,3552908,3553203,3553302,3553401,3553658,3553807,3553856,3553906,3553955,3554201,3554409,3554656,3554706,3554755,3555505,3556404,3556800,3557303,4101606,4104907,4112009,4119400,4125407,4126306,4127106,4127502,4128500,4128534,5000203,5000252,5000609,5000708,5000807,5000906,5001003,5001102,5001243,5001508,5001904,5002001,5002100,5002159,5002209,5002308,5002407,5002605,5002704,5002803,5002902,5002951,5003108,5003157,5003207,5003256,5003306,5003488,5003504,5003702,5003900,5004106,5004304,5004403,5004502,5004908,5005004,5005251,5005400,5005608,5005806,5006002,5006200,5006275,5006309,5006358,5006408,5006606,5006903,5007109,5007208,5007307,5007406,5007505,5007554,5007695,5007703,5007802,5007901,5007935,5007950,5008008,5008305,5100102,5100201,5100300,5100359,5100409,5100508,5100607,5101001,5101209,5101258,5101605,5101704,5101803,5101852,5101902,5102504,5102603,5102637,5102678,5102686,5102694,5102702,5103007,5103106,5103304,5103353,5103361,5103403,5103452,5103502,5103601,5103858,5103908,5104203,5104500,5104526,5104609,5104807,5104906,5105002,5105150,5105200,5105259,5105309,5105903,5106000,5106109,5106174,5106182,5106208,5106224,5106240,5106257,5106281,5106307,5106315,5106372,5106455,5106505,5106653,5106703,5106752,5106778,5106851,5107008,5107040,5107065,5107156,5107180,5107198,5107263,5107297,5107305,5107404,5107602,5107701,5107750,5107768,5107776,5107792,5107800,5107859,5107875,5107883,5107925,5107958,5108006,5108105,5108204,5108352,5108402,5108501,5108600,5108857,5108907,5200050,5200100,5200134,5200159,5200175,5200209,5200258,5200308,5200506,5200555,5200605,5200803,5200829,5200852,5200902,5201108,5201207,5201306,5201405,5201454,5201504,5201603,5201702,5201801,5202155,5202353,5202502,5202601,5202809,5203104,5203203,5203302,5203401,5203500,5203559,5203575,5203609,5203807,5203906,5203939,5203962,5204003,5204102,5204201,5204250,5204300,5204409,5204508,5204557,5204607,5204656,5204706,5204805,5204854,5204904,5204953,5205000,5205059,5205109,5205208,5205307,5205406,5205455,5205471,5205497,5205513,5205521,5205703,5205802,5205901,5206206,5206305,5206404,5206503,5206602,5206701,5206800,5206909,5207105,5207253,5207352,5207402,5207501,5207535,5207600,5207808,5207907,5208004,5208103,5208152,5208301,5208400,5208509,5208608,5208707,5208806,5208905,5209101,5209150,5209200,5209291,5209408,5209457,5209606,5209705,5209804,5209903,5209937,5209952,5210000,5210109,5210158,5210208,5210307,5210406,5210562,5210604,5210802,5210901,5211008,5211206,5211305,5211404,5211503,5211602,5211701,5211800,5211909,5212006,5212055,5212105,5212204,5212253,5212303,5212501,5212600,5212709,5212808,5212907,5212956,5213004,5213053,5213087,5213103,5213400,5213509,5213707,5213756,5213772,5213806,5213855,5213905,5214002,5214051,5214101,5214408,5214507,5214606,5214705,5214804,5214838,5214861,5214879,5214903,5215009,5215207,5215231,5215256,5215306,5215405,5215504,5215603,5215652,5215702,5215801,5215900,5216007,5216304,5216403,5216452,5216809,5216908,5217104,5217203,5217302,5217401,5217609,5217708,5218003,5218052,5218102,5218300,5218391,5218508,5218607,5218706,5218789,5218805,5218904,5219001,5219100,5219209,5219258,5219308,5219357,5219407,5219456,5219506,5219605,5219704,5219712,5219738,5219753,5219803,5219902,5220009,5220058,5220108,5220157,5220207,5220264,5220280,5220405,5220454,5220504,5220603,5220686,5220702,5221007,5221080,5221197,5221304,5221403,5221452,5221502,5221551,5221577,5221601,5221700,5221809,5221858,5221908,5222005,5222054,5222203,5222302,5300108
